year,round,circuitId,date,rainy,Turns,Length,driverId,constructorId,grid,Driver Top 3 Finish Percentage (Last Year),Constructor Top 3 Finish Percentage (Last Year),Driver Top 3 Finish Percentage (This Year till last race),Constructor Top 3 Finish Percentage (This Year till last race),Driver Avg position (Last Year),Constructor Avg position (Last Year),Driver Average Position (This Year till last race),Constructor Average Position (This Year till last race),driver_age,nationality_encoded,wins_cons,points_cons_champ,wins,points_driver_champ,laps,statusId,Weighted_Top_3_Probability,Weighted_Top_3_Prob_Length,position_previous_race,nro_cond_escuderia,raceId,prom_points_10,Top 3 Finish,points
2018,21,24,11/25/2018,1,16,5.281,840,3,20,5,2.5,0,0,12.4,6.2,14.35,14.95,20,7,0,7,0,6,54,11,0,0,18,2,1009,5.6,0,6
2018,21,24,11/25/2018,1,16,5.281,842,5,17,0,0,0,0,13.6,14.675,12.7,13.875,22,14,0,33,0,29,46,5,0,0,15,2,1009,28.1,0,29
2018,21,24,11/25/2018,1,16,5.281,843,5,16,0,0,0,0,15.75,14.675,15.05,13.875,29,25,0,33,0,4,54,11,0,0,19,1,1009,2.8,0,4
2018,21,24,11/25/2018,1,16,5.281,844,15,8,0,0,0,0,7.675,7.675,12.65,12.8,21,24,0,48,0,39,55,1,0.272727273,0.5,14,2,1009,21.6,0,39
2018,21,24,11/25/2018,1,16,5.281,845,3,19,2.5,2.5,0,0,6.2,6.2,15.55,14.95,23,28,0,7,0,1,54,11,0,0,20,1,1009,0.8,0,1
2019,1,1,3/17/2019,0,14,5.278,1,131,1,80.95238095,59.52380952,0,0,2.619047619,3.857142857,0,0,34,6,1,44,0,18,58,1,0.623376623,0.625,1,1,1010,291.8,1,18
2019,1,1,3/17/2019,0,14,5.278,8,51,9,57.14285714,28.57142857,0,0,6,3,0,0,40,13,0,4,0,4,57,11,0.305882353,0.352941176,3,1,1010,182.9,0,4
2019,1,1,3/17/2019,0,14,5.278,9,3,20,0,0,0,0,0,0,0,0,35,26,0,0,0,0,55,13,0.076923077,0.2,8,1,1010,100.4,0,0
2019,1,1,3/17/2019,0,14,5.278,20,6,3,57.14285714,28.57142857,0,0,3.857142857,8.119047619,0,0,32,15,0,22,0,12,58,1,0.424242424,0.538461538,2,1,1010,240.5,0,12
2019,1,1,3/17/2019,0,14,5.278,154,210,6,0,0,0,0,12.57142857,11.97619048,0,0,33,14,0,8,0,0,29,36,0.057142857,0,14,1,1010,27.3,0,0
2019,1,1,3/17/2019,0,14,5.278,807,4,11,0,4.761904762,0,0,11.85714286,10.52380952,0,0,32,15,0,6,0,6,57,11,0,0,7,1,1010,53.7,0,6
2019,1,1,3/17/2019,0,14,5.278,815,211,10,4.761904762,2.380952381,0,0,10.57142857,12.42857143,0,0,29,23,0,2,0,0,57,11,0.107142857,0.083333333,8,1,1010,46.6,0,0
2019,1,1,3/17/2019,0,14,5.278,817,4,12,9.523809524,4.761904762,0,0,9.19047619,10.52380952,0,0,30,2,0,6,0,0,28,137,0.142857143,0,6,2,1010,126.2,0,0
2019,1,1,3/17/2019,0,14,5.278,822,131,2,38.0952381,59.52380952,0,0,5.095238095,3.857142857,0,0,30,13,1,44,1,26,58,1,0.291666667,0.2,5,2,1010,182.4,1,26
2019,1,1,3/17/2019,0,14,5.278,825,210,7,0,0,0,0,11.38095238,11.97619048,0,0,27,11,0,8,0,8,58,1,0.027027027,0.111111111,9,2,1010,47.8,0,8
2019,1,1,3/17/2019,0,14,5.278,826,5,15,0,0,0,0,0,0,0,0,25,28,0,1,0,1,57,11,0.043478261,0,19,1,1010,3.8,0,1
2019,1,1,3/17/2019,0,14,5.278,830,9,4,52.38095238,26.19047619,0,0,6.095238095,9.476190476,0,0,22,12,0,15,0,15,58,1,0.55,0.25,4,2,1010,163.4,1,15
2019,1,1,3/17/2019,0,14,5.278,832,1,18,0,0,0,0,10.28571429,5.142857143,0,0,25,29,0,0,0,0,9,5,0.075,0.125,10,1,1010,36.7,0,0
2019,1,1,3/17/2019,0,14,5.278,840,211,16,0,2.380952381,0,0,14.28571429,12.42857143,0,0,21,7,0,2,0,2,57,11,0,0,18,2,1010,5.4,0,2
2019,1,1,3/17/2019,0,14,5.278,841,51,14,28.57142857,28.57142857,0,0,3,3,0,0,26,20,0,4,0,0,57,11,0,0,22,2,1010,0,0,0
2019,1,1,3/17/2019,0,14,5.278,842,9,17,0,26.19047619,0,0,12.85714286,9.476190476,0,0,23,14,0,15,0,0,57,11,0.035714286,0,15,1,1010,25.5,0,0
2019,1,1,3/17/2019,0,14,5.278,844,6,5,0,28.57142857,0,0,12.38095238,8.119047619,0,0,22,24,0,22,0,10,58,1,0.142857143,0.4,13,2,1010,21.3,0,10
2019,1,1,3/17/2019,0,14,5.278,846,1,8,0,0,0,0,5.142857143,5.142857143,0,0,20,6,0,0,0,0,57,11,0.166666667,0.25,10,2,1010,0,0,0
2019,1,1,3/17/2019,0,14,5.278,847,3,19,0,0,0,0,0,0,0,0,21,6,0,0,0,0,56,12,0.25,0.25,10,2,1010,0,0,0
2019,1,1,3/17/2019,0,14,5.278,848,5,13,0,0,0,0,0,0,0,0,23,32,0,1,0,0,57,11,0,0,10,2,1010,0,0,0
2019,2,3,3/31/2019,0,15,5.412,1,131,3,80.95238095,59.52380952,100,100,2.619047619,3.857142857,2,1.5,34,6,2,87,1,43,57,1,0.589285714,0.647058824,2,1,1011,273,1,43
2019,2,3,3/31/2019,0,15,5.412,8,51,8,57.14285714,28.57142857,0,0,6,3,8,11.5,40,13,0,10,0,10,57,1,0.323076923,0.470588235,8,1,1011,169.3,0,10
2019,2,3,3/31/2019,0,15,5.412,9,3,20,0,0,0,0,0,0,17,16.5,35,26,0,0,0,0,55,12,0.166666667,0.2,17,1,1011,91.5,0,0
2019,2,3,3/31/2019,0,15,5.412,20,6,2,57.14285714,28.57142857,0,0,3.857142857,8.119047619,4,4.5,32,15,0,48,0,22,57,1,0.34,0.357142857,4,1,1011,221.3,0,22
2019,2,3,3/31/2019,0,15,5.412,154,210,11,0,0,0,0,12.57142857,11.97619048,18,12,33,14,0,8,0,0,16,31,0.1,0.222222222,18,1,1011,24.6,0,0
2019,2,3,3/31/2019,0,15,5.412,807,4,17,0,4.761904762,0,0,11.85714286,10.52380952,7,13,32,15,0,6,0,6,53,5,0,0,7,1,1011,49.1,0,6
2019,2,3,3/31/2019,0,15,5.412,815,211,14,4.761904762,2.380952381,0,0,10.57142857,12.42857143,13,11,29,23,0,3,0,1,57,1,0.139534884,0.285714286,13,1,1011,42.7,0,1
2019,2,3,3/31/2019,0,15,5.412,817,4,10,9.523809524,4.761904762,0,0,9.19047619,10.52380952,19,13,30,2,0,6,0,0,53,60,0.073170732,0,19,2,1011,114.4,0,0
2019,2,3,3/31/2019,0,15,5.412,822,131,4,38.0952381,59.52380952,100,100,5.095238095,3.857142857,1,1.5,30,13,2,87,1,44,57,1,0.27027027,0.307692308,1,2,1011,172.4,1,44
2019,2,3,3/31/2019,0,15,5.412,825,210,6,0,0,0,0,11.38095238,11.97619048,6,12,27,11,0,8,0,8,56,11,0,0,6,2,1011,43.7,0,8
2019,2,3,3/31/2019,0,15,5.412,826,5,15,0,0,0,0,0,0,10,12,25,28,0,3,0,1,56,11,0,0,10,1,1011,3.5,0,1
2019,2,3,3/31/2019,0,15,5.412,830,9,5,52.38095238,26.19047619,100,50,6.095238095,9.476190476,3,7,22,12,0,31,0,27,57,1,0.566666667,0.363636364,3,2,1011,154.1,0,27
2019,2,3,3/31/2019,0,15,5.412,832,1,7,0,0,0,0,10.28571429,5.142857143,20,16,25,29,0,8,0,0,53,130,0.133333333,0.181818182,20,1,1011,33.7,0,0
2019,2,3,3/31/2019,0,15,5.412,840,211,18,0,2.380952381,0,0,14.28571429,12.42857143,9,11,21,7,0,3,0,2,56,11,0.043478261,0.111111111,9,2,1011,5.2,0,2
2019,2,3,3/31/2019,0,15,5.412,841,51,16,28.57142857,28.57142857,0,0,3,3,15,11.5,26,20,0,10,0,0,57,1,0,0,15,2,1011,0,0,0
2019,2,3,3/31/2019,0,15,5.412,842,9,13,0,26.19047619,0,50,12.85714286,9.476190476,11,7,23,14,0,31,0,4,57,1,0.043478261,0,11,1,1011,23.1,0,4
2019,2,3,3/31/2019,0,15,5.412,844,6,1,0,28.57142857,0,0,12.38095238,8.119047619,5,4.5,22,24,0,48,0,26,57,1,0.142857143,0.25,5,2,1011,22.6,1,26
2019,2,3,3/31/2019,0,15,5.412,846,1,9,0,0,0,0,5.142857143,5.142857143,12,16,20,6,0,8,0,8,57,1,0.055555556,0,12,2,1011,4,0,8
2019,2,3,3/31/2019,0,15,5.412,847,3,19,0,0,0,0,0,0,16,16.5,21,6,0,0,0,0,56,11,0.111111111,0,16,2,1011,0,0,0
2019,2,3,3/31/2019,0,15,5.412,848,5,12,0,0,0,0,0,0,14,12,23,32,0,3,0,2,57,1,0.142857143,0.166666667,14,2,1011,1,0,2
2019,3,17,4/14/2019,0,16,5.451,1,131,2,80.95238095,59.52380952,100,100,2.619047619,3.857142857,1.5,1.5,34,6,3,130,2,68,56,1,0.583333333,0.642857143,2,1,1012,254.2,1,68
2019,3,17,4/14/2019,0,16,5.451,8,51,13,57.14285714,28.57142857,0,0,6,3,7.5,10.25,40,13,0,12,0,12,55,11,0.333333333,0.428571429,6,1,1012,154.1,0,12
2019,3,17,4/14/2019,0,16,5.451,9,3,18,0,0,0,0,0,0,16.5,16,35,26,0,0,0,0,54,12,0.090909091,0,17,1,1012,82.6,0,0
2019,3,17,4/14/2019,0,16,5.451,20,6,3,57.14285714,28.57142857,0,25,3.857142857,8.119047619,4.5,4.25,32,15,0,73,0,37,56,1,0.484848485,0.461538462,5,1,1012,202.4,1,37
2019,3,17,4/14/2019,0,16,5.451,154,210,10,0,0,0,0,12.57142857,11.97619048,19,14.25,33,14,0,8,0,0,55,11,0.052631579,0,19,1,1012,21.9,0,0
2019,3,17,4/14/2019,0,16,5.451,807,4,8,0,4.761904762,0,0,11.85714286,10.52380952,12,15.25,32,15,0,12,0,6,16,131,0,0,9,1,1012,44.5,0,6
2019,3,17,4/14/2019,0,16,5.451,815,211,12,4.761904762,2.380952381,0,0,10.57142857,12.42857143,11.5,11.5,29,23,0,7,0,5,55,11,0.071428571,0.1,14,1,1012,38.6,0,5
2019,3,17,4/14/2019,0,16,5.451,817,4,7,9.523809524,4.761904762,0,0,9.19047619,10.52380952,18.5,15.25,30,2,0,12,0,6,55,11,0.038461538,0.111111111,18,2,1012,103.2,0,6
2019,3,17,4/14/2019,0,16,5.451,822,131,1,38.0952381,59.52380952,100,100,5.095238095,3.857142857,1.5,1.5,30,13,3,130,1,62,56,1,0.227272727,0.25,1,2,1012,162.7,1,62
2019,3,17,4/14/2019,0,16,5.451,825,210,9,0,0,0,0,11.38095238,11.97619048,9.5,14.25,27,11,0,8,0,8,55,11,0,0,8,2,1012,39.6,0,8
2019,3,17,4/14/2019,0,16,5.451,826,5,11,0,0,0,0,0,0,11,11.25,25,28,0,4,0,1,41,4,0.1,0.2,13,1,1012,3.2,0,1
2019,3,17,4/14/2019,0,16,5.451,830,9,5,52.38095238,26.19047619,50,25,6.095238095,9.476190476,3.5,6.5,22,12,0,52,0,39,56,1,0.588235294,0.333333333,3,2,1012,145,0,39
2019,3,17,4/14/2019,0,16,5.451,832,1,14,0,0,0,0,10.28571429,5.142857143,19.5,14.25,25,29,0,8,0,0,55,11,0.058823529,0,20,1,1012,30.3,0,0
2019,3,17,4/14/2019,0,16,5.451,840,211,16,0,2.380952381,0,0,14.28571429,12.42857143,11.5,11.5,21,7,0,7,0,2,55,11,0,0,12,2,1012,4.8,0,2
2019,3,17,4/14/2019,0,16,5.451,841,51,19,28.57142857,28.57142857,0,0,3,3,13,10.25,26,20,0,12,0,0,55,11,0,0,15,2,1012,0,0,0
2019,3,17,4/14/2019,0,16,5.451,842,9,6,0,26.19047619,0,25,12.85714286,9.476190476,9.5,6.5,23,14,0,52,0,13,56,1,0,0,10,1,1012,21.6,0,13
2019,3,17,4/14/2019,0,16,5.451,844,6,4,0,28.57142857,50,25,12.38095238,8.119047619,4,4.25,22,24,0,73,0,36,56,1,0.272727273,0,4,2,1012,24.9,0,36
2019,3,17,4/14/2019,0,16,5.451,846,1,15,0,0,0,0,5.142857143,5.142857143,9,14.25,20,6,0,8,0,8,50,4,0.222222222,0.5,7,2,1012,5.333333333,0,8
2019,3,17,4/14/2019,0,16,5.451,847,3,17,0,0,0,0,0,0,15.5,16,21,6,0,0,0,0,54,12,0.111111111,0,16,2,1012,0,0,0
2019,3,17,4/14/2019,0,16,5.451,848,5,0,0,0,0,0,0,0,11.5,11.25,23,32,0,4,0,3,55,11,0,0,11,2,1012,1.666666667,0,3
2019,4,73,4/28/2019,0,20,6.003,1,131,2,80.95238095,59.52380952,100,100,2.619047619,3.857142857,1.333333333,1.5,34,6,4,173,2,86,51,1,0.611111111,0.285714286,1,1,1013,234.7,1,86
2019,4,73,4/28/2019,0,20,6.003,8,51,0,57.14285714,28.57142857,0,0,6,3,8,10.83333333,40,13,0,13,0,13,50,11,0.230769231,0.2,7,1,1013,138,0,13
2019,4,73,4/28/2019,0,20,6.003,9,3,0,0,0,0,0,0,0,16.66666667,16.16666667,35,26,0,0,0,0,49,12,0,0,20,1,1013,72.2,0,0
2019,4,73,4/28/2019,0,20,6.003,20,6,3,57.14285714,28.57142857,33.33333333,33.33333333,3.857142857,8.119047619,4,4.166666667,32,15,0,99,0,52,51,1,0.4375,0.5,4,1,1013,183.5,1,52
2019,4,73,4/28/2019,0,20,6.003,154,210,14,0,0,0,0,12.57142857,11.97619048,16.33333333,13.5,33,14,0,8,0,0,38,23,0.083333333,0,17,1,1013,19.2,0,0
2019,4,73,4/28/2019,0,20,6.003,807,4,15,0,4.761904762,0,0,11.85714286,10.52380952,14.66666667,14.66666667,32,15,0,12,0,6,50,11,0,0,10,1,1013,39.8,0,6
2019,4,73,4/28/2019,0,20,6.003,815,211,5,4.761904762,2.380952381,0,0,10.57142857,12.42857143,10.33333333,11,29,23,0,17,0,13,51,1,0.333333333,0.714285714,12,1,1013,35.3,0,13
2019,4,73,4/28/2019,0,20,6.003,817,4,10,9.523809524,4.761904762,0,0,9.19047619,10.52380952,14.66666667,14.66666667,30,2,0,12,0,6,31,4,0.176470588,0.166666667,11,2,1013,91.2,0,6
2019,4,73,4/28/2019,0,20,6.003,822,131,1,38.0952381,59.52380952,100,100,5.095238095,3.857142857,1.666666667,1.5,30,13,4,173,2,87,51,1,0.176470588,0.285714286,2,2,1013,154.3,1,87
2019,4,73,4/28/2019,0,20,6.003,825,210,12,0,0,0,0,11.38095238,11.97619048,10.66666667,13.5,27,11,0,8,0,8,50,11,0,0,9,2,1013,35.5,0,8
2019,4,73,4/28/2019,0,20,6.003,826,5,6,0,0,0,0,0,0,13.66666667,12.33333333,25,28,0,4,0,1,33,4,0,0,15,1,1013,2.9,0,1
2019,4,73,4/28/2019,0,20,6.003,830,9,4,52.38095238,26.19047619,33.33333333,16.66666667,6.095238095,9.476190476,3.666666667,6,22,12,0,64,0,51,51,1,0.466666667,0.285714286,3,2,1013,135.3,0,51
2019,4,73,4/28/2019,0,20,6.003,832,1,9,0,0,0,0,10.28571429,5.142857143,17.66666667,14.83333333,25,29,0,18,0,6,51,1,0.066666667,0,18,1,1013,27.1,0,6
2019,4,73,4/28/2019,0,20,6.003,840,211,13,0,2.380952381,0,0,14.28571429,12.42857143,11.66666667,11,21,7,0,17,0,4,51,1,0.083333333,0.166666667,14,2,1013,4.6,0,4
2019,4,73,4/28/2019,0,20,6.003,841,51,17,28.57142857,28.57142857,0,0,3,3,13.66666667,10.83333333,26,20,0,13,0,0,50,11,0,0,16,2,1013,0,0,0
2019,4,73,4/28/2019,0,20,6.003,842,9,0,0,26.19047619,0,16.66666667,12.85714286,9.476190476,8.333333333,6,23,14,0,64,0,13,38,7,0.1,0.2,6,1,1013,20.1,0,13
2019,4,73,4/28/2019,0,20,6.003,844,6,8,0,28.57142857,33.33333333,33.33333333,12.38095238,8.119047619,4.333333333,4.166666667,22,24,0,99,0,47,51,1,0.2,0.2,5,2,1013,28.1,0,47
2019,4,73,4/28/2019,0,20,6.003,846,1,7,0,0,0,0,5.142857143,5.142857143,12,14.83333333,20,6,0,18,0,12,51,1,0.125,0,8,2,1013,7,0,12
2019,4,73,4/28/2019,0,20,6.003,847,3,16,0,0,0,0,0,0,15.66666667,16.16666667,21,6,0,0,0,0,49,12,0.125,0.25,19,2,1013,0,0,0
2019,4,73,4/28/2019,0,20,6.003,848,5,11,0,0,0,0,0,0,11,12.33333333,23,32,0,4,0,3,50,11,0,0,13,2,1013,2,0,3
2019,5,4,5/12/2019,0,14,4.657,1,131,2,80.95238095,59.52380952,100,100,2.619047619,3.857142857,1.5,1.5,34,6,5,217,3,112,66,1,0.623376623,0.666666667,2,1,1014,215.3,1,112
2019,5,4,5/12/2019,0,14,4.657,8,51,14,57.14285714,28.57142857,0,0,6,3,8.5,10.875,40,13,0,13,0,13,66,1,0.305882353,0.263157895,8,1,1014,120.7,0,13
2019,5,4,5/12/2019,0,14,4.657,9,3,17,0,0,0,0,0,0,16.5,16,35,26,0,0,0,0,65,11,0.076923077,0,20,1,1014,61.4,0,0
2019,5,4,5/12/2019,0,14,4.657,20,6,3,57.14285714,28.57142857,50,37.5,3.857142857,8.119047619,3.75,4.125,32,15,0,121,0,64,66,1,0.424242424,0.333333333,3,1,1014,164.3,0,64
2019,5,4,5/12/2019,0,14,4.657,154,210,7,0,0,0,0,12.57142857,11.97619048,16.75,14,33,14,0,15,0,1,66,1,0.057142857,0,18,1,1014,16.6,0,1
2019,5,4,5/12/2019,0,14,4.657,807,4,0,0,4.761904762,0,0,11.85714286,10.52380952,14.5,15.25,32,15,0,12,0,6,66,1,0,0,11,1,1014,35.1,0,6
2019,5,4,5/12/2019,0,14,4.657,815,211,15,4.761904762,2.380952381,0,0,10.57142857,12.42857143,9.25,10.125,29,23,0,17,0,13,66,1,0.107142857,0.071428571,6,1,1014,31.9,0,13
2019,5,4,5/12/2019,0,14,4.657,817,4,13,9.523809524,4.761904762,0,0,9.19047619,10.52380952,16,15.25,30,2,0,12,0,6,66,1,0.142857143,0.166666667,13,2,1014,78.4,0,6
2019,5,4,5/12/2019,0,14,4.657,822,131,1,38.0952381,59.52380952,100,100,5.095238095,3.857142857,1.5,1.5,30,13,5,217,2,105,66,1,0.291666667,0.333333333,1,2,1014,145.9,1,105
2019,5,4,5/12/2019,0,14,4.657,825,210,8,0,0,0,0,11.38095238,11.97619048,11.25,14,27,11,0,15,0,14,66,1,0.027027027,0,10,2,1014,31.6,0,14
2019,5,4,5/12/2019,0,14,4.657,826,5,9,0,0,0,0,0,0,15,13,25,28,0,6,0,3,66,1,0.043478261,0,16,1,1014,2.8,0,3
2019,5,4,5/12/2019,0,14,4.657,830,9,4,52.38095238,26.19047619,25,12.5,6.095238095,9.476190476,3.75,7.125,22,12,0,87,0,66,66,1,0.55,0.8,4,2,1014,126.1,1,66
2019,5,4,5/12/2019,0,14,4.657,832,1,12,0,0,0,0,10.28571429,5.142857143,15,13,25,29,0,22,0,10,66,1,0.075,0,12,1,1014,24.3,0,10
2019,5,4,5/12/2019,0,14,4.657,840,211,16,0,2.380952381,0,0,14.28571429,12.42857143,11,10.125,21,7,0,17,0,4,44,4,0,0,14,2,1014,4.4,0,4
2019,5,4,5/12/2019,0,14,4.657,841,51,18,28.57142857,28.57142857,0,0,3,3,13.25,10.875,26,20,0,13,0,0,66,1,0,0,17,2,1014,0,0,0
2019,5,4,5/12/2019,0,14,4.657,842,9,6,0,26.19047619,0,12.5,12.85714286,9.476190476,10.5,7.125,23,14,0,87,0,21,66,1,0.035714286,0,7,1,1014,19.4,0,21
2019,5,4,5/12/2019,0,14,4.657,844,6,5,0,28.57142857,25,37.5,12.38095238,8.119047619,4.5,4.125,22,24,0,121,0,57,66,1,0.142857143,0,5,2,1014,31.7,0,57
2019,5,4,5/12/2019,0,14,4.657,846,1,10,0,0,0,0,5.142857143,5.142857143,11,13,20,6,0,22,0,12,44,4,0.166666667,0.166666667,9,2,1014,8,0,12
2019,5,4,5/12/2019,0,14,4.657,847,3,19,0,0,0,0,0,0,15.5,16,21,6,0,0,0,0,65,11,0.25,0.333333333,19,2,1014,0,0,0
2019,5,4,5/12/2019,0,14,4.657,848,5,11,0,0,0,0,0,0,11,13,23,32,0,6,0,3,66,1,0,0,15,2,1014,2.2,0,3
2019,6,6,5/26/2019,1,19,3.337,1,131,1,80.95238095,59.52380952,100,100,2.619047619,3.857142857,1.4,1.5,34,6,6,257,4,137,78,1,0.472727273,0.411764706,1,1,1015,195.9,1,137
2019,6,6,5/26/2019,1,19,3.337,8,51,14,57.14285714,28.57142857,0,0,6,3,9.6,11.7,40,13,0,13,0,13,77,11,0.226415094,0.222222222,9,1,1015,102.4,0,13
2019,6,6,5/26/2019,1,19,3.337,9,3,20,0,0,0,0,0,0,16.8,16.3,35,26,0,0,0,0,77,11,0.214285714,0.4,20,1,1015,50,0,0
2019,6,6,5/26/2019,1,19,3.337,20,6,4,57.14285714,28.57142857,40,30,3.857142857,8.119047619,3.8,4.2,32,15,0,139,0,82,78,1,0.446808511,0.5,4,1,1015,146.1,1,82
2019,6,6,5/26/2019,1,19,3.337,154,210,13,0,0,0,0,12.57142857,11.97619048,15.4,12.9,33,14,0,16,0,2,78,1,0.035714286,0,17,1,1015,13.7,0,2
2019,6,6,5/26/2019,1,19,3.337,807,4,11,0,4.761904762,0,0,11.85714286,10.52380952,14.2,14.7,32,15,0,14,0,6,77,11,0,0,13,1,1015,30.4,0,6
2019,6,6,5/26/2019,1,19,3.337,815,211,16,4.761904762,2.380952381,0,0,10.57142857,12.42857143,10.4,11.5,29,23,0,17,0,13,77,11,0.159090909,0.153846154,8,1,1015,27.9,0,13
2019,6,6,5/26/2019,1,19,3.337,817,4,6,9.523809524,4.761904762,0,0,9.19047619,10.52380952,15.2,14.7,30,2,0,14,0,8,78,1,0.3,0.363636364,12,2,1015,64.6,0,8
2019,6,6,5/26/2019,1,19,3.337,822,131,2,38.0952381,59.52380952,100,100,5.095238095,3.857142857,1.6,1.5,30,13,6,257,2,120,78,1,0.157894737,0.090909091,2,2,1015,137.2,1,120
2019,6,6,5/26/2019,1,19,3.337,825,210,5,0,0,0,0,11.38095238,11.97619048,10.4,12.9,27,11,0,16,0,14,77,11,0,0,7,2,1015,27.7,0,14
2019,6,6,5/26/2019,1,19,3.337,826,5,7,0,0,0,0,0,0,13.8,12.4,25,28,0,16,0,9,78,1,0,0,16,1,1015,3.3,0,9
2019,6,6,5/26/2019,1,19,3.337,830,9,3,52.38095238,26.19047619,40,20,6.095238095,9.476190476,3.6,6.6,22,12,0,110,0,78,78,1,0.5,0.333333333,3,2,1015,116.6,0,78
2019,6,6,5/26/2019,1,19,3.337,832,1,9,0,0,0,0,10.28571429,5.142857143,13.6,13.2,25,29,0,30,0,18,78,1,0.21875,0.333333333,11,1,1015,22.2,0,18
2019,6,6,5/26/2019,1,19,3.337,840,211,17,0,2.380952381,0,0,14.28571429,12.42857143,12.6,11.5,21,7,0,17,0,4,77,11,0,0,14,2,1015,4.2,0,4
2019,6,6,5/26/2019,1,19,3.337,841,51,18,28.57142857,28.57142857,0,0,3,3,13.8,11.7,26,20,0,13,0,0,76,12,0,0,18,2,1015,0,0,0
2019,6,6,5/26/2019,1,19,3.337,842,9,8,0,26.19047619,0,20,12.85714286,9.476190476,9.6,6.6,23,14,0,110,0,32,78,1,0,0,6,1,1015,19.8,0,32
2019,6,6,5/26/2019,1,19,3.337,844,6,15,0,28.57142857,20,30,12.38095238,8.119047619,4.6,4.2,22,24,0,139,0,57,16,4,0.347826087,0.166666667,5,2,1015,35.3,0,57
2019,6,6,5/26/2019,1,19,3.337,846,1,12,0,0,0,0,5.142857143,5.142857143,12.8,13.2,20,6,0,30,0,12,78,1,0.3,0.2,10,2,1015,8.666666667,0,12
2019,6,6,5/26/2019,1,19,3.337,847,3,19,0,0,0,0,0,0,15.8,16.3,21,6,0,0,0,0,77,11,0.05,0,19,2,1015,0,0,0
2019,6,6,5/26/2019,1,19,3.337,848,5,10,0,0,0,0,0,0,11,12.4,23,32,0,16,0,7,78,1,0,0,15,2,1015,3,0,7
2019,7,7,6/9/2019,0,14,4.361,1,131,2,80.95238095,59.52380952,100,100,2.619047619,3.857142857,1.333333333,1.583333333,34,6,7,295,5,162,70,1,0.623376623,0.666666667,1,1,1016,177.5,1,162
2019,7,7,6/9/2019,0,14,4.361,8,51,16,57.14285714,28.57142857,0,0,6,3,10.83333333,12.75,40,13,0,13,0,13,69,11,0.305882353,0.125,10,1,1016,81.6,0,13
2019,7,7,6/9/2019,0,14,4.361,9,3,19,0,0,0,0,0,0,17,16.33333333,35,26,0,0,0,0,67,13,0.076923077,0.25,20,1,1016,38.6,0,0
2019,7,7,6/9/2019,0,14,4.361,20,6,1,57.14285714,28.57142857,50,33.33333333,3.857142857,8.119047619,3.5,5.333333333,32,15,0,172,0,100,70,1,0.424242424,0.5,3,1,1016,128.5,1,100
2019,7,7,6/9/2019,0,14,4.361,154,210,14,0,0,0,0,12.57142857,11.97619048,14.5,12.75,33,14,0,16,0,2,69,11,0.057142857,0.125,17,1,1016,10.8,0,2
2019,7,7,6/9/2019,0,14,4.361,807,4,7,0,4.761904762,0,0,11.85714286,10.52380952,14,14.08333333,32,15,0,28,0,12,69,11,0,0,15,1,1016,25.5,0,12
2019,7,7,6/9/2019,0,14,4.361,815,211,15,4.761904762,2.380952381,0,0,10.57142857,12.42857143,10.66666667,11.91666667,29,23,0,19,0,13,69,11,0.107142857,0.090909091,9,1,1016,23.5,0,13
2019,7,7,6/9/2019,0,14,4.361,817,4,4,9.523809524,4.761904762,0,0,9.19047619,10.52380952,14.16666667,14.08333333,30,2,0,28,0,16,69,11,0.142857143,0.2,13,2,1016,51.6,0,16
2019,7,7,6/9/2019,0,14,4.361,822,131,6,38.0952381,59.52380952,100,100,5.095238095,3.857142857,1.833333333,1.583333333,30,13,7,295,2,133,70,1,0.291666667,0.4,2,2,1016,128.8,0,133
2019,7,7,6/9/2019,0,14,4.361,825,210,0,0,0,0,0,11.38095238,11.97619048,11,12.75,27,11,0,16,0,14,68,12,0.027027027,0,8,2,1016,23.8,0,14
2019,7,7,6/9/2019,0,14,4.361,826,5,10,0,0,0,0,0,0,12.66666667,11.58333333,25,28,0,17,0,10,69,11,0.043478261,0,12,1,1016,3.9,0,10
2019,7,7,6/9/2019,0,14,4.361,830,9,9,52.38095238,26.19047619,33.33333333,16.66666667,6.095238095,9.476190476,3.666666667,6.25,22,12,0,124,0,88,70,1,0.55,0.5,4,2,1016,106.3,0,88
2019,7,7,6/9/2019,0,14,4.361,832,1,11,0,0,0,0,10.28571429,5.142857143,12.33333333,12.41666667,25,29,0,30,0,18,69,11,0.075,0.125,7,1,1016,19.5,0,18
2019,7,7,6/9/2019,0,14,4.361,840,211,17,0,2.380952381,0,0,14.28571429,12.42857143,13.16666667,11.91666667,21,7,0,19,0,6,69,11,0,0,16,2,1016,4.2,0,6
2019,7,7,6/9/2019,0,14,4.361,841,51,12,28.57142857,28.57142857,0,0,3,3,14.66666667,12.75,26,20,0,13,0,0,69,11,0,0,18,2,1016,0,0,0
2019,7,7,6/9/2019,0,14,4.361,842,9,5,0,26.19047619,0,16.66666667,12.85714286,9.476190476,8.833333333,6.25,23,14,0,124,0,36,69,11,0.035714286,0,6,1,1016,20.6,0,36
2019,7,7,6/9/2019,0,14,4.361,844,6,3,0,28.57142857,16.66666667,33.33333333,12.38095238,8.119047619,7.166666667,5.333333333,22,24,0,172,0,72,70,1,0.142857143,0.2,5,2,1016,40.4,1,72
